id,type,date,value,category,description,payment_method,status,equipment_id,contract_id,created_at,reference,is_fixed,sector,fixed_duration_months,installment_number,installment_total,cost_center_id,debit_amount,debit_description,has_debit
adbac97f-4b72-44d5-a10c-feef42b009a1,DESPESA,2026-08-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.289589+00,,false,felipe_viatransportes,,11,,cabralia,0.00,,false
af736a94-ee4e-4066-ac4a-1216e62603f4,DESPESA,2025-11-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.534561+00,,false,felipe_viatransportes,,2,,cabralia,0.00,,false
b1a7b9f5-2895-4b18-a9a3-0737ec788ecf,DESPESA,2025-12-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.483001+00,,false,imposto,,3,,cabralia,0.00,,false
b1f81acf-ff97-4f97-89d6-eb542d5cb2e9,DESPESA,2026-01-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.420852+00,,false,now,,4,,cabralia,0.00,,false
b3c6734e-988d-4f4b-9732-8464a6f0d887,DESPESA,2025-10-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-02 17:05:38.584609+00,,true,felipe_viatransportes,12,,,cabralia,0.00,,false
b3e1721f-389f-4a8b-a2cc-f81ff4626e10,DESPESA,2025-11-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.34895+00,,false,now,,2,,cabralia,0.00,,false
b4568f0a-32d4-4e04-b776-3f5e87d4c349,DESPESA,2025-11-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:27.815308+00,,false,gestao,,2,,cabralia,0.00,,false
b5ec0074-fe8f-4389-9653-0d39c6082c5f,DESPESA,2025-11-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.260498+00,,false,now,,2,,cabralia,0.00,,false
b60858a3-4d26-47e5-8ba5-ef44b6727ef1,DESPESA,2026-06-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.795963+00,,false,now,,9,,cabralia,0.00,,false
b6741f95-9f0e-4947-a101-8ee1a7dfc816,DESPESA,2026-01-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:36.500578+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,4,,cabralia,0.00,,false
b68a23ca-0895-4936-b866-f8436cf10ee9,DESPESA,2025-12-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:10.681356+00,,false,felipe_viatransportes,,3,,cabralia,0.00,,false
b7815b39-54fa-41f4-a91e-a2cb7fda9692,DESPESA,2026-02-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.492695+00,,false,now,,5,,cabralia,0.00,,false
b83e5e1b-d8fb-4776-8ce3-6bbaab41c314,DESPESA,2026-07-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.510246+00,,false,particular,,10,,cabralia,0.00,,false
b8881160-3960-4b57-ac45-09b58274f634,DESPESA,2026-08-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.35578+00,,false,felipe_viatransportes,,11,,cabralia,0.00,,false
b9113092-ddb3-46e3-b7f8-c19f760a6cad,DESPESA,2026-07-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.136424+00,,false,felipe_viatransportes,,10,,cabralia,0.00,,false
b9ae576b-0d66-4ee9-b1ce-5875bcab1672,DESPESA,2025-12-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:25.976759+00,,false,particular,,3,,cabralia,0.00,,false
b9ca1e68-473f-42f6-b505-47b9197890d1,DESPESA,2026-07-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.29745+00,,false,felipe_viatransportes,,10,,cabralia,0.00,,false
ba7b7885-4080-4edb-aa8e-bad2e27fe7f2,DESPESA,2026-04-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:30.106423+00,,false,gestao,,7,,cabralia,0.00,,false
bb138abb-58d6-4489-920f-6db1b5f4c967,DESPESA,2026-04-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.45999+00,,false,imposto,,7,,cabralia,0.00,,false
bba3895a-9c70-4586-a28e-bbdfb79ea12f,DESPESA,2026-07-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:04.303683+00,,false,now,,10,,cabralia,0.00,,false
bc474146-fee2-45bc-82a7-516507bec190,DESPESA,2026-01-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.147265+00,,false,particular,,4,,cabralia,0.00,,false
bd86bda8-54db-4b2d-bcb1-a94c2b20dee7,DESPESA,2026-01-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:03.51618+00,,false,terceirizados,,4,,cabralia,0.00,,false
be18e12f-09ba-439c-9d6f-5580e6ec47d9,DESPESA,2026-08-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.862203+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,11,,cabralia,0.00,,false
be91bf71-156a-44d0-9db5-d941bbd2ff51,DESPESA,2026-03-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.567043+00,,false,now,,6,,cabralia,0.00,,false
bf52df17-fa59-4eae-9ea5-10380b7ad32e,DESPESA,2026-02-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.220438+00,,false,particular,,5,,cabralia,0.00,,false
bfbdedf3-1d1f-4378-98c7-e009eb543922,DESPESA,2026-05-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.572991+00,,false,ronaldo,,8,,cabralia,0.00,,false
c0773324-0515-412a-8c12-f894b602565f,DESPESA,2026-06-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:04.219698+00,,false,now,,9,,cabralia,0.00,,false
c133cecc-fde6-4d2e-8bb7-e7bed12cda83,DESPESA,2026-09-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:15.183444+00,,false,felipe_viatransportes,,12,,cabralia,0.00,,false
c17cdf85-215a-4cfa-aa28-9e94303e836c,DESPESA,2025-10-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-02 17:25:25.67732+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",true,ronaldo,12,,,cabralia,0.00,,false
c20b9540-3e95-4c2a-b4db-d3a0d08ddb83,DESPESA,2026-09-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.628237+00,,false,gestao,,12,,cabralia,0.00,,false
c364faf6-0f57-4a31-9eba-6fc1c4d1c74e,DESPESA,2026-06-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.66922+00,,false,imposto,,9,,cabralia,0.00,,false
c466bde8-688f-456e-9d07-20e0e487a219,DESPESA,2026-06-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.519399+00,,false,particular,,9,,cabralia,0.00,,false
c4b8b205-7a3f-4c38-af23-5cb00300db43,DESPESA,2026-03-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:31.989228+00,,false,terceirizados,,6,,cabralia,0.00,,false
c8016fc9-18a2-47e7-916e-f73504929210,DESPESA,2026-07-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:36.049295+00,,false,imposto,,10,,cabralia,0.00,,false
c8034ca6-a1d7-49eb-879a-b061f527ecf4,DESPESA,2025-12-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.602545+00,,false,felipe_viatransportes,,3,,cabralia,0.00,,false
c837c86a-5e37-4eb1-a381-653b9283a6d3,DESPESA,2026-07-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:08.175151+00,,false,now,,10,,cabralia,0.00,,false
c92cb82e-239e-45f5-b1f4-de28d0a8faf6,DESPESA,2026-08-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.585238+00,,false,particular,,11,,cabralia,0.00,,false
ca28cc65-300e-49af-9846-9f410fd6ffba,DESPESA,2026-09-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.369637+00,,false,felipe_viatransportes,,12,,cabralia,0.00,,false
ca92cc67-5107-45cc-a286-f98fd3a5f1c4,DESPESA,2025-10-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 01:20:58.491279+00,,true,now,12,,,cabralia,0.00,,false
cb4a9a34-1d69-439a-8823-500ccf5240e0,DESPESA,2026-01-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.06314+00,,false,particular,,4,,cabralia,0.00,,false
cb94dc39-9cbc-46ef-a485-24e890943450,DESPESA,2026-03-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.338667+00,,false,imposto,,6,,cabralia,0.00,,false
cea4cfc8-1e25-4621-ab36-c27e7c73c3b7,DESPESA,2025-10-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-02 17:04:47.481988+00,,true,felipe_viatransportes,12,,,cabralia,0.00,,false
cfac4e0a-260b-4882-a4fb-c72223961dfa,DESPESA,2026-01-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.335872+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,4,,cabralia,0.00,,false
cffe77a4-3864-44ef-b98c-e0630d7ce034,DESPESA,2026-06-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.125609+00,,false,felipe_viatransportes,,9,,cabralia,0.00,,false
d028d7ca-a92c-4dce-adfd-881f960d9f89,DESPESA,2026-09-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:30.488607+00,,false,gestao,,12,,cabralia,0.00,,false
d088a4cb-2347-4d23-8fdc-75dfed12d563,DESPESA,2025-12-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.250146+00,,false,now,,3,,cabralia,0.00,,false
d09166ef-6820-4ff5-a581-b2c1c3c45e3f,DESPESA,2026-05-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:36.807254+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,8,,cabralia,0.00,,false
d28efcdf-fdb0-4c60-907f-11afbf29cce2,DESPESA,2026-03-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.947828+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
d34ab668-9401-4a8e-8345-75caa0a30b01,DESPESA,2026-02-01,22000.00,equipamentos,Locação Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:06.867688+00,,false,now,,5,,cabralia,0.00,,false
d34d7ca2-4973-47fa-84ef-9857ac51f3da,DESPESA,2026-08-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:04.378389+00,,false,now,,11,,cabralia,0.00,,false
d41ebef7-026d-4287-9ba4-51841124f864,DESPESA,2026-02-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:30.813006+00,,false,gestao,,5,,cabralia,0.00,,false
d54fe10c-214e-4309-9d0a-b1e9e7b68ad1,DESPESA,2026-05-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.988204+00,,false,felipe_viatransportes,,8,,cabralia,0.00,,false
d7638551-51b0-4672-bdf5-7cd04ef8a881,DESPESA,2026-05-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:04.190506+00,,false,terceirizados,,8,,cabralia,0.00,,false
d7c055ef-c0e5-4ed1-acae-898a8da138cb,DESPESA,2026-07-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.793033+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,10,,cabralia,0.00,,false
d802003e-b895-4309-92a9-8a0c04e89505,DESPESA,2026-02-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:20.665491+00,,false,now,,5,,cabralia,0.00,,false
d8d4f333-5751-485f-bca9-930603a296cd,DESPESA,2026-04-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:33.932255+00,,false,now,,7,,cabralia,0.00,,false
d8da0e38-bc48-437d-a55d-2283c9957555,DESPESA,2026-06-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.688675+00,,false,now,,9,,cabralia,0.00,,false
d9326044-0437-43e6-8df2-ee81a89cb890,DESPESA,2026-01-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:28.340066+00,,false,now,,4,,cabralia,0.00,,false
d9a0cfda-798a-451d-962f-52e7bc88b6bd,DESPESA,2026-01-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:29.878833+00,,false,gestao,,4,,cabralia,0.00,,false
da5f1ca4-3970-409b-acd7-e0c40d22a8b3,DESPESA,2026-03-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:30.030992+00,,false,gestao,,6,,cabralia,0.00,,false
db6562a9-efd6-4dd2-8cf7-928fa64a92b9,DESPESA,2026-06-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:32.893907+00,,false,imposto,,9,,cabralia,0.00,,false
db6f05c5-b45e-4f66-825c-3d7c8256f135,DESPESA,2026-09-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:23.028371+00,,false,now,,12,,cabralia,0.00,,false
dc20f2ff-7815-497b-b4e9-333123efa5a8,DESPESA,2026-03-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.470291+00,,false,now,,6,,cabralia,0.00,,false
dc575479-7686-40a8-b9d7-55128cab8973,DESPESA,2026-09-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.561781+00,,false,gestao,,12,,cabralia,0.00,,false
ddafc06b-d12a-4a13-91e7-946dd5e74bb9,DESPESA,2025-10-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-02 17:28:50.88662+00,,true,ronaldo,12,,,cabralia,0.00,,false
ddb55c78-a880-4029-ad51-8310c4f15a6e,DESPESA,2026-01-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-03 16:18:08.724402+00,,false,felipe_viatransportes,,4,,cabralia,0.00,,false
de6b17b8-db06-4b3e-baa0-698bda3a5b13,DESPESA,2026-04-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.741768+00,,false,now,,7,,cabralia,0.00,,false
ded0ad03-f5c3-4edd-8599-94f3eb189700,DESPESA,2026-06-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:20.041229+00,,false,now,,9,,cabralia,0.00,,false
ded4e10a-b20c-43de-9f5e-103041f7d0a3,DESPESA,2026-01-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:31.815477+00,,false,terceirizados,,4,,cabralia,0.00,,false
df6b0fd2-9cd9-4713-b9b8-b25653024a92,DESPESA,2026-01-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.4903+00,,false,felipe_viatransportes,,4,,cabralia,0.00,,false
e0f164da-d4bb-4226-a054-23acb5b4af25,DESPESA,2026-08-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.536838+00,,false,gestao,,11,,cabralia,0.00,,false
e11df3e4-89a5-4d42-a42e-c3976d4a4c36,DESPESA,2026-02-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:29.954182+00,,false,gestao,,5,,cabralia,0.00,,false
e1dcf30e-64fa-49ae-826d-55623e4cde98,DESPESA,2026-05-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.530525+00,,false,particular,,8,,cabralia,0.00,,false
e22f8457-4cf3-4c41-9875-2b7078d8675e,DESPESA,2026-07-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.719656+00,,false,ronaldo,,10,,cabralia,0.00,,false
e29a7998-624d-414f-a7a5-8a1e0f1a0848,DESPESA,2026-08-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.743659+00,,false,particular,,11,,cabralia,0.00,,false
e2b5ed6f-cce2-4363-a4eb-f9d78924aeab,DESPESA,2026-08-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:16.940415+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,11,,cabralia,0.00,,false
e3dcb501-04c9-4360-855a-68ff186825dd,DESPESA,2025-12-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.694045+00,,false,terceirizados,,3,,cabralia,0.00,,false
e40dd70b-9e13-4232-8d3c-d451cfc4f1c3,DESPESA,2026-05-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:32.744653+00,,false,imposto,,8,,cabralia,0.00,,false
e430ec32-61d3-47b1-8887-14f79b12b1ce,DESPESA,2026-09-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:33.35522+00,,false,imposto,,12,,cabralia,0.00,,false
e4b970a1-0927-4cd3-9f22-4d1cf5157114,DESPESA,2026-04-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.96376+00,,false,felipe_viatransportes,,7,,cabralia,0.00,,false
e4fd9db0-890c-4d46-8658-01b7fb83f3e0,DESPESA,2026-01-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:07.712103+00,,false,now,,4,,cabralia,0.00,,false
e56095a9-08cd-417b-9784-fa9d9c4aeb41,DESPESA,2025-10-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 01:33:29.271532+00,,true,terceirizados,12,1,,cabralia,0.00,,false
e5d2d9b3-4e2e-4f6b-ae69-7d0ed9c7c259,DESPESA,2025-12-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:03.765386+00,,false,now,,3,,cabralia,0.00,,false
e653c759-f656-46ab-9500-ed727e3752db,DESPESA,2026-02-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.564577+00,,false,felipe_viatransportes,,5,,cabralia,0.00,,false
e6774c95-215c-4ee9-a3de-f20514cd0e74,DESPESA,2026-02-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:32.295828+00,,false,imposto,,5,,cabralia,0.00,,false
e6bc9e24-703f-47bc-bb54-71aee6f900db,DESPESA,2026-03-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:07.866197+00,,false,now,,6,,cabralia,0.00,,false
e7210a40-5164-4ef9-8954-0c6606183b5b,DESPESA,2026-09-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.935642+00,,false,imposto,,12,,cabralia,0.00,,false
e7e354f0-7bf4-4df3-88ab-86792b4b3070,DESPESA,2025-10-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:27.451302+00,,true,now,12,1,,cabralia,0.00,,false
e84a278c-ab5a-43c4-a845-93828b951585,DESPESA,2025-10-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-02 17:06:46.106123+00,,true,felipe_viatransportes,12,,,cabralia,0.00,,false
e8655c1b-0990-4dd4-8b6d-132f75920cbd,DESPESA,2026-09-01,22000.00,equipamentos,Locação Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:07.408904+00,,false,now,,12,,cabralia,0.00,,false
e906b6d8-d312-4bf2-9ad4-24ece3458c92,DESPESA,2026-08-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.669849+00,,false,particular,,11,,cabralia,0.00,,false
e971c0df-0a4b-49ce-840c-17f7e966074b,DESPESA,2026-02-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.827093+00,,false,felipe_viatransportes,,5,,cabralia,0.00,,false
e9eb1eb2-dc95-4678-8375-e13377cc7891,DESPESA,2026-01-01,72744.44,terceirizados,Patrol + Revisões Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 17:21:06.173815+00,,false,parcela_patrol_ronaldo,,4,,cabralia,0.00,,false
ea060885-c529-4627-a0e9-218fab6a7d50,DESPESA,2025-11-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:26.829011+00,,false,particular,,2,,cabralia,0.00,,false
eaa693af-baba-4819-aa3f-00b84f877842,DESPESA,2026-02-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.399759+00,,false,now,,5,,cabralia,0.00,,false
ead3236e-5748-444c-ba86-73f6173f565f,DESPESA,2025-11-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:31.752552+00,,false,imposto,,2,,cabralia,0.00,,false
eb3f95c3-9179-4bf6-a6d1-97e3516fec28,DESPESA,2025-10-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-02 17:27:26.61175+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",true,ronaldo,12,,,cabralia,0.00,,false
ec36e765-575c-4e1a-a306-2926c404cc12,DESPESA,2026-02-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.411237+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,5,,cabralia,0.00,,false
ec54b61d-6c31-4d01-a550-529a890b108c,DESPESA,2026-04-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.785596+00,,false,imposto,,7,,cabralia,0.00,,false
ec947b12-2017-4596-aaa4-d8f1db82325b,DESPESA,2026-05-01,42535.52,terceirizados,Locação Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:17.645193+00,"__DEBIT__:{""amount"":3581,""description"":""Operador""}",false,ronaldo,,8,,cabralia,0.00,,false
eccbf247-a8e6-45fc-95d4-c19c7e3a7a3e,DESPESA,2026-09-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:36.198059+00,,false,imposto,,12,,cabralia,0.00,,false
ecea553a-51be-4596-8e09-afa8557ee376,DESPESA,2026-08-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.846559+00,,false,imposto,,11,,cabralia,0.00,,false
ed64c922-c98a-4a3b-86b4-ca395f93b4de,DESPESA,2026-07-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.20531+00,,false,felipe_viatransportes,,10,,cabralia,0.00,,false
ee27f540-b22d-4935-ac9e-38b1f43a2b5c,DESPESA,2026-07-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.401104+00,,false,gestao,,10,,cabralia,0.00,,false
ee3fb07c-e563-402f-b4aa-006325e23dba,DESPESA,2026-02-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:03.711365+00,,false,terceirizados,,5,,cabralia,0.00,,false
ee85492a-7d15-454d-af66-9b771059af31,DESPESA,2026-09-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:04.473742+00,,false,now,,12,,cabralia,0.00,,false
eea9594c-12ba-4fd5-bd0f-631b737023bb,DESPESA,2026-07-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:04.536145+00,,false,terceirizados,,10,,cabralia,0.00,,false
eecb1e79-a75a-4219-9215-29b689e2afc5,DESPESA,2026-08-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:59.119676+00,,false,now,,11,,cabralia,0.00,,false
